Filename,IFA,Precision_0.5,Recall,F1,MAP,AUC,G_Measure,MCC,PofB10,PofB15,PofB20,PofB25,PofB30,PofB35,PofB40,PofB45,PofB50,PofB55,PofB60,PofB65,PofB70,PofB75,PofB80,PofB85,PofB90,PofB95,PofB100,Average_Pofb,Npofb10,Npofb15,Npofb20,Npofb25,Npofb30,Npofb35,Npofb40,Npofb45,Npofb50,Npofb55,Npofb60,Npofb65,Npofb70,Npofb75,Npofb80,Npofb85,Npofb90,Npofb95,Npofb100,avgNPofB,Popt10,Popt15,Popt20,Popt25,Popt30,Popt35,Popt40,Popt45,Popt50,Popt55,Popt60,Popt65,Popt70,Popt75,Popt80,Popt85,Popt90,Popt95,Popt100,avgNpopt,
IBk_BestFirst(Bi-directional)_NoSampling_3.csv,1,0.030303030303030304,0.5,0.05714285714285714,0.026541640178003815,0.8431372549019608,0.5785123966942148,0.05496451100614554,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.6052631578947368,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.6052631578947368,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1,0.6052631578947368,
IBk_BestFirst(Bi-directional)_NoSampling_4.csv,9,0.125,0.6666666666666666,0.21052631578947367,0.10487012987012986,0.954248366013072,0.7521367521367521,0.24541398451145194,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6578947368421053,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6578947368421053,0.33333333333333326,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,1,0.6666666666666666,
IBk_BestFirst(Bi-directional)_NoSampling_5.csv,0,1.0,0.21428571428571427,0.35294117647058826,0.8303030303030302,1.0,0.35294117647058826,0.4372373160976031,0.2857142857142857,0.35714285714285715,0.42857142857142855,0.5,0.5,0.5714285714285714,0.6428571428571429,0.6428571428571429,0.7142857142857143,0.7857142857142857,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7894158473105841,0.2857142857142857,0.35714285714285715,0.42857142857142855,0.5,0.5,0.5714285714285714,0.6428571428571429,0.6428571428571429,0.7142857142857143,0.7857142857142857,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7631000578368999,0.4,0.3846153846153847,0.4285714285714286,0.5,0.5,0.5714285714285714,0.6428571428571429,0.6428571428571429,0.7142857142857143,0.7857142857142857,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.7556390977443609,
IBk_BestFirst(Bi-directional)_NoSampling_6.csv,0,0.9090909090909091,0.5882352941176471,0.7142857142857143,0.6904163030645243,0.9825930372148859,0.7379231647014074,0.6975506959689176,0.47058823529411764,0.5882352941176471,0.6470588235294118,0.6470588235294118,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.8235294117647058,0.8235294117647058,0.8823529411764706,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,1.0,1.0,0.8736881797253314,0.47058823529411764,0.5882352941176471,0.6470588235294118,0.6470588235294118,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.8235294117647058,0.8235294117647058,0.8823529411764706,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,1.0,1.0,0.7990525341531534,0.7999999999999999,0.7692307692307693,0.7333333333333334,0.6875,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.8235294117647058,0.8235294117647058,0.8823529411764706,0.9090909090909091,0.875,0.7999999999999999,0.6666666666666667,1.0,1,0.7925696594427244,
IBk_BestFirst(Bi-directional)_NoSampling_7.csv,30,0.0,0.0,0.0,0.0023014959723820483,0.8116883116883117,0.0,-0.0559608805586255,0.0,0.25,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1.0,1.0,1.0,1.0,1.0,0.7894736842105263,0.0,0.25,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1.0,1.0,1.0,1.0,1.0,0.6842105263157895,0.0,0.25,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1.0,1.0,1.0,1.0,1,0.6842105263157895,
IBk_BestFirst(Bi-directional)_NoSampling_8.csv,0,0.16666666666666666,0.375,0.23076923076923078,0.1501310502027862,0.9318910256410255,0.5300751879699249,0.1921583543791679,0.375,0.375,0.75,0.75,0.75,0.75,0.75,0.75,0.875,0.875,0.875,0.875,0.875,1.0,1.0,1.0,1.0,1.0,1.0,0.8355263157894737,0.375,0.375,0.75,0.75,0.75,0.75,0.75,0.75,0.875,0.875,0.875,0.875,0.875,1.0,1.0,1.0,1.0,1.0,1.0,0.8223684210526315,0.375,0.375,0.75,0.75,0.75,0.75,0.75,0.75,0.875,0.875,0.875,0.875,0.875,1.0,1.0,1.0,1.0,1.0,1,0.8223684210526315,
IBk_BestFirst(Bi-directional)_NoSampling_9.csv,0,0.16666666666666666,0.13333333333333333,0.14814814814814814,0.140571293113666,0.9411522633744855,0.2334869431643625,0.07932562752001443,0.13333333333333333,0.4,0.4666666666666667,0.7333333333333333,0.8,0.8,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,0.7236842105263158,0.13333333333333333,0.4,0.4666666666666667,0.7333333333333333,0.8,0.8,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,0.7964912280701754,0.1333333333333333,0.4,0.4666666666666667,0.7333333333333333,0.8,0.8,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.9333333333333333,0.9333333333333333,1.0,1.0,1,0.7964912280701754,
IBk_BestFirst(Bi-directional)_NoSampling_SensitiveLearning_1.csv,1,0.30434782608695654,0.35,0.32558139534883723,0.27723203906068355,0.6729166666666667,0.45901639344262296,0.01605144707810256,0.2,0.25,0.25,0.3,0.35,0.35,0.45,0.6,0.6,0.6,0.7,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.0,0.40292762001455174,0.2,0.25,0.25,0.3,0.35,0.35,0.45,0.6,0.6,0.6,0.7,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.0,0.5022818691366027,0.33333333333333337,0.3571428571428572,0.3125,0.3529411764705882,0.38888888888888884,0.368421052631579,0.44999999999999996,0.6,0.6,0.6,0.7,0.5384615384615384,0.375,0.3333333333333336,0.3999999999999999,0.3333333333333336,0.49999999999999944,1.0,1,0.6105263157894737,
IBk_BestFirst(Bi-directional)_NoSampling_SensitiveLearning_10.csv,1,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.3584967320261438,0.9639119451461566,0.572421165152325,0.3504150126308192,0.29411764705882354,0.35294117647058826,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.5294117647058824,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.7058823529411765,0.7647058823529411,0.8235294117647058,0.9411764705882353,1.0,1.0,1.0,1.0,1.0,0.6117941913607549,0.29411764705882354,0.35294117647058826,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.5294117647058824,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.7058823529411765,0.7647058823529411,0.8235294117647058,0.9411764705882353,1.0,1.0,1.0,1.0,1.0,0.6986584107327142,0.33333333333333337,0.3529411764705883,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.5294117647058824,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.7058823529411765,0.7647058823529411,0.8235294117647058,0.9411764705882353,1.0,1.0,1.0,1.0,1,0.696594427244582,
IBk_BestFirst(Bi-directional)_NoSampling_SensitiveLearning_11.csv,0,0.7692307692307693,0.8333333333333334,0.8,0.628021010286286,0.9941520467836257,0.9017713365539451,0.7860870442595116,0.8333333333333334,0.8333333333333334,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9824561403508772,0.8333333333333334,0.8333333333333334,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9780701754385964,0.8333333333333334,0.8333333333333334,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.9780701754385964,
IBk_BestFirst(Bi-directional)_NoSampling_SensitiveLearning_12.csv,0,0.5217391304347826,0.6666666666666666,0.5853658536585366,0.46521268586485987,0.9730344379467186,0.7785888077858881,0.5408258730516606,0.4444444444444444,0.5555555555555556,0.7222222222222222,0.7777777777777778,0.8333333333333334,0.8333333333333334,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.0,1.0,1.0,0.8804953560371518,0.4444444444444444,0.5555555555555556,0.7222222222222222,0.7777777777777778,0.8333333333333334,0.8333333333333334,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.0,1.0,1.0,0.8740884072927416,0.5333333333333332,0.5882352941176471,0.7222222222222222,0.7777777777777778,0.8333333333333334,0.8333333333333334,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.875,1.0,1.0,1,0.8713450292397662,
IBk_BestFirst(Bi-directional)_NoSampling_SensitiveLearning_13.csv,0,0.6296296296296297,0.68,0.6538461538461539,0.5175537347629594,0.9645508982035929,0.7891780011827321,0.6003160521651465,0.64,0.68,0.84,0.84,0.84,0.84,0.84,0.88,0.88,0.92,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.893859649122807,0.64,0.68,0.84,0.84,0.84,0.84,0.84,0.88,0.88,0.92,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.904561403508772,0.6666666666666667,0.68,0.84,0.84,0.84,0.84,0.84,0.88,0.88,0.92,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.9031578947368422,
IBk_BestFirst(Bi-directional)_NoSampling_SensitiveLearning_14.csv,0,0.75,0.5714285714285714,0.6486486486486487,0.6465109517348323,0.9894179894179893,0.721311475409836,0.6206340428840615,0.47619047619047616,0.5238095238095238,0.6190476190476191,0.6666666666666666,0.6666666666666666,0.7619047619047619,0.8095238095238095,0.8095238095238095,0.9047619047619048,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,1.0,1.0,1.0,1.0,1.0,0.8668428036034358,0.47619047619047616,0.5238095238095238,0.6190476190476191,0.6666666666666666,0.6666666666666666,0.7619047619047619,0.8095238095238095,0.8095238095238095,0.9047619047619048,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,1.0,1.0,1.0,1.0,1.0,0.8525334233416358,0.588235294117647,0.5789473684210527,0.6500000000000001,0.6666666666666666,0.6666666666666666,0.7619047619047619,0.8095238095238095,0.8095238095238095,0.9047619047619048,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,1.0,1.0,1.0,1.0,1,0.8421052631578947,
IBk_BestFirst(Bi-directional)_NoSampling_SensitiveLearning_15.csv,0,0.3191489361702128,0.625,0.4225352112676056,0.30261942210167114,0.8161487758945385,0.7090464547677263,0.34030658804073877,0.25,0.375,0.4583333333333333,0.4583333333333333,0.5416666666666666,0.625,0.625,0.625,0.6666666666666666,0.7916666666666666,0.8333333333333334,0.875,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.7274456922357043,0.25,0.375,0.4583333333333333,0.4583333333333333,0.5416666666666666,0.625,0.625,0.625,0.6666666666666666,0.7916666666666666,0.8333333333333334,0.875,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.7494492304931125,0.3529411764705882,0.44999999999999996,0.4782608695652174,0.45833333333333326,0.5416666666666666,0.625,0.625,0.625,0.6666666666666666,0.7916666666666666,0.8333333333333334,0.875,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1,0.7390350877192983,
IBk_BestFirst(Bi-directional)_NoSampling_SensitiveLearning_16.csv,0,0.65,0.65,0.65,0.5722844929587917,0.9864640883977901,0.7755871764100806,0.6113259668508287,0.6,0.8,0.8,0.85,0.9,0.95,0.95,0.95,0.95,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9437673130193907,0.6,0.8,0.8,0.85,0.9,0.95,0.95,0.95,0.95,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9332409972299168,0.631578947368421,0.8,0.8,0.85,0.9,0.95,0.95,0.95,0.95,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.9315789473684211,
IBk_BestFirst(Bi-directional)_NoSampling_SensitiveLearning_17.csv,0,0.75,0.6428571428571429,0.6923076923076923,0.6454128986154004,0.9848111658456484,0.7718223583460949,0.6496941218637281,0.42857142857142855,0.5,0.5714285714285714,0.6071428571428571,0.7142857142857143,0.7142857142857143,0.75,0.75,0.75,0.75,0.8214285714285714,0.8214285714285714,0.8928571428571429,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,0.755986438922727,0.42857142857142855,0.5,0.5714285714285714,0.6071428571428571,0.7142857142857143,0.7142857142857143,0.75,0.75,0.75,0.75,0.8214285714285714,0.8214285714285714,0.8928571428571429,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,0.810144269396347,0.631578947368421,0.6363636363636364,0.6399999999999999,0.6538461538461537,0.7142857142857143,0.7142857142857143,0.75,0.75,0.75,0.75,0.8214285714285714,0.8214285714285714,0.8928571428571429,0.8666666666666667,1.0,1.0,1.0,1.0,1,0.7894736842105263,
IBk_BestFirst(Bi-directional)_NoSampling_SensitiveLearning_2.csv,2,0.4444444444444444,0.5333333333333333,0.48484848484848486,0.38181818181818183,0.9222222222222223,0.6504065040650406,0.3434147975799544,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.6,0.7333333333333333,0.8,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.8178137651821862,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.6,0.7333333333333333,0.8,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.8178137651821862,0.5384615384615384,0.5,0.5,0.4666666666666667,0.6,0.7333333333333333,0.8,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,1.0,1.0,1,0.8105263157894737,
IBk_BestFirst(Bi-directional)_NoSampling_SensitiveLearning_3.csv,1,0.030303030303030304,0.5,0.05714285714285714,0.026541640178003815,0.8431372549019608,0.5785123966942148,0.05496451100614554,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.6052631578947368,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.6052631578947368,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1,0.6052631578947368,
