Classifier,FeatureSelection,Balancing,CostSensitive,Index,IFA,Precision_0.5,Recall,F1,MAP,AUC,G_Measure,MCC,PofB10,PofB15,PofB20,PofB25,PofB30,PofB35,PofB40,PofB45,PofB50,PofB55,PofB60,PofB65,PofB70,PofB75,PofB80,PofB85,PofB90,PofB95,PofB100,Average_Pofb,Npofb10,Npofb15,Npofb20,Npofb25,Npofb30,Npofb35,Npofb40,Npofb45,Npofb50,Npofb55,Npofb60,Npofb65,Npofb70,Npofb75,Npofb80,Npofb85,Npofb90,Npofb95,Npofb100,avgNPofB,Popt10,Popt15,Popt20,Popt25,Popt30,Popt35,Popt40,Popt45,Popt50,Popt55,Popt60,Popt65,Popt70,Popt75,Popt80,Popt85,Popt90,Popt95,Popt100,avgNpopt,
IBk,BestFirst(Bi-directional),SMOTE,None,7,2,0.03571428571428571,0.25,0.0625,0.03052347354780789,0.8295454545454547,0.38368580060422963,0.03071968681456359,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.75,0.75,0.75,1.0,1.0,1.0,1.0,1.0,0.7894736842105263,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.75,0.75,0.75,1.0,1.0,1.0,1.0,1.0,0.6710526315789473,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.75,0.75,0.75,1.0,1.0,1.0,1.0,1,0.6710526315789473,
IBk,BestFirst(Bi-directional),SMOTE,None,8,0,0.09375,0.375,0.15,0.08167743708598524,0.875801282051282,0.5134770889487871,0.10278808039670491,0.375,0.375,0.375,0.625,0.75,0.75,0.75,0.75,0.75,0.875,0.875,0.875,0.875,1.0,1.0,1.0,1.0,1.0,1.0,0.8026315789473685,0.375,0.375,0.375,0.625,0.75,0.75,0.75,0.75,0.75,0.875,0.875,0.875,0.875,1.0,1.0,1.0,1.0,1.0,1.0,0.7894736842105263,0.375,0.375,0.375,0.625,0.75,0.75,0.75,0.75,0.75,0.875,0.875,0.875,0.875,1.0,1.0,1.0,1.0,1.0,1,0.7894736842105263,
IBk,BestFirst(Bi-directional),SMOTE,None,9,1,0.15151515151515152,0.3333333333333333,0.20833333333333334,0.13167110239529348,0.8847736625514403,0.4751773049645389,0.11476864500178426,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.6,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.9333333333333333,1.0,1.0,1.0,0.7061403508771931,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.6,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.9333333333333333,1.0,1.0,1.0,0.7719298245614035,0.2666666666666666,0.33333333333333326,0.33333333333333326,0.5333333333333333,0.6,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.9333333333333333,1.0,1.0,1,0.7719298245614035,
IBk,BestFirst(Bi-directional),None,None,1,1,0.3333333333333333,0.6,0.42857142857142855,0.3537779265333445,0.7687499999999999,0.5454545454545454,0.09128709291752769,0.21052631578947367,0.3157894736842105,0.42105263157894735,0.42105263157894735,0.5263157894736842,0.5789473684210527,0.5789473684210527,0.631578947368421,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.8421052631578947,0.9473684210526315,0.9473684210526315,0.9473684210526315,1.0,1.0,1.0,1.0,0.5451847672089647,0.21052631578947367,0.3157894736842105,0.42105263157894735,0.42105263157894735,0.5263157894736842,0.5789473684210527,0.5789473684210527,0.631578947368421,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.8421052631578947,0.9473684210526315,0.9473684210526315,0.9473684210526315,1.0,1.0,1.0,1.0,0.5180335235166588,0.33333333333333337,0.4285714285714286,0.5,0.47058823529411764,0.5555555555555556,0.5789473684210527,0.55,0.6,0.6500000000000001,0.6500000000000001,0.6500000000000001,0.6923076923076923,0.75,0.6666666666666667,0.5999999999999999,0.666666666666667,0.5000000000000006,0.0,0.0,0.7063711911357341,
IBk,BestFirst(Bi-directional),None,None,10,9,0.28888888888888886,0.7647058823529411,0.41935483870967744,0.25245310245310243,0.9538072897870805,0.7837091578462954,0.38387440305373377,0.47058823529411764,0.47058823529411764,0.5294117647058824,0.6470588235294118,0.7058823529411765,0.7647058823529411,0.7647058823529411,0.8235294117647058,0.8823529411764706,0.9411764705882353,0.9411764705882353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8449948400412797,0.47058823529411764,0.47058823529411764,0.5294117647058824,0.6470588235294118,0.7058823529411765,0.7647058823529411,0.7647058823529411,0.8235294117647058,0.8823529411764706,0.9411764705882353,0.9411764705882353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.842311661506708,0.5333333333333333,0.47058823529411764,0.5294117647058824,0.6470588235294118,0.7058823529411765,0.7647058823529411,0.7647058823529411,0.8235294117647058,0.8823529411764706,0.9411764705882353,0.9411764705882353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.8390092879256966,
IBk,BestFirst(Bi-directional),None,None,11,4,0.1896551724137931,0.9166666666666666,0.3142857142857143,0.16146690670719072,0.976608187134503,0.8097358266547936,0.3414507676653575,0.75,0.75,0.75,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9342105263157895,0.75,0.75,0.75,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9342105263157895,0.75,0.75,0.75,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.9342105263157895,
IBk,BestFirst(Bi-directional),None,None,12,1,0.25,0.6666666666666666,0.36363636363636365,0.2269965465152631,0.9155295646523717,0.7228915662650601,0.30761154078219566,0.4117647058823529,0.47058823529411764,0.47058823529411764,0.5294117647058824,0.6470588235294118,0.6470588235294118,0.7647058823529411,0.7647058823529411,0.8235294117647058,0.8823529411764706,0.8823529411764706,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.765092879256966,0.4117647058823529,0.47058823529411764,0.47058823529411764,0.5294117647058824,0.6470588235294118,0.6470588235294118,0.7647058823529411,0.7647058823529411,0.8235294117647058,0.8823529411764706,0.8823529411764706,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6523993808049535,0.4666666666666667,0.47058823529411764,0.4444444444444444,0.5,0.6111111111111112,0.6111111111111112,0.7222222222222221,0.7222222222222221,0.7777777777777777,0.8333333333333333,0.8333333333333333,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.875,0.75,0.0,0.0,0.804953560371517,
IBk,BestFirst(Bi-directional),None,None,13,3,0.37735849056603776,0.8,0.5128205128205128,0.3183632965410093,0.952814371257485,0.8011958146487295,0.4534865539138638,0.64,0.72,0.76,0.84,0.84,0.88,0.88,0.96,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9123684210526316,0.64,0.72,0.76,0.84,0.84,0.88,0.88,0.96,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9214035087719299,0.6666666666666667,0.72,0.76,0.84,0.84,0.88,0.88,0.96,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.92,
IBk,BestFirst(Bi-directional),None,None,14,0,0.3148148148148148,0.8095238095238095,0.4533333333333333,0.2725956078194885,0.951851851851852,0.801913244268514,0.41677769099962825,0.3333333333333333,0.47619047619047616,0.5238095238095238,0.6190476190476191,0.6190476190476191,0.6666666666666666,0.7619047619047619,0.8095238095238095,0.8571428571428571,0.8571428571428571,0.9047619047619048,0.9523809523809523,0.9523809523809523,1.0,1.0,1.0,1.0,1.0,1.0,0.8289981920746138,0.3333333333333333,0.47619047619047616,0.5238095238095238,0.6190476190476191,0.6190476190476191,0.6666666666666666,0.7619047619047619,0.8095238095238095,0.8571428571428571,0.8571428571428571,0.9047619047619048,0.9523809523809523,0.9523809523809523,1.0,1.0,1.0,1.0,1.0,1.0,0.8151621313345283,0.4117647058823529,0.5263157894736842,0.55,0.6190476190476191,0.6190476190476191,0.6666666666666666,0.7619047619047619,0.8095238095238095,0.8571428571428571,0.8571428571428571,0.9047619047619048,0.9523809523809523,0.9523809523809523,1.0,1.0,1.0,1.0,1.0,1,0.8070175438596492,
IBk,BestFirst(Bi-directional),None,None,15,2,0.30357142857142855,0.7083333333333334,0.425,0.26749613775230685,0.856638418079096,0.7422876127195064,0.35296287921730324,0.20833333333333334,0.3333333333333333,0.4583333333333333,0.5,0.5416666666666666,0.625,0.7083333333333334,0.7083333333333334,0.75,0.75,0.7916666666666666,0.7916666666666666,0.875,0.9583333333333334,0.9583333333333334,1.0,1.0,1.0,1.0,0.718659019671942,0.20833333333333334,0.3333333333333333,0.4583333333333333,0.5,0.5416666666666666,0.625,0.7083333333333334,0.7083333333333334,0.75,0.75,0.7916666666666666,0.7916666666666666,0.875,0.9583333333333334,0.9583333333333334,1.0,1.0,1.0,1.0,0.7415286938574056,0.2941176470588236,0.4,0.4782608695652174,0.5,0.5416666666666666,0.625,0.7083333333333334,0.7083333333333334,0.75,0.75,0.7916666666666666,0.7916666666666666,0.875,0.9583333333333334,0.9166666666666667,1.0,1.0,1.0,1,0.7346491228070176,
IBk,BestFirst(Bi-directional),None,None,16,0,0.3191489361702128,0.75,0.44776119402985076,0.28024253520266557,0.9558011049723757,0.784899034240562,0.40537272688539766,0.6,0.65,0.7,0.7,0.8,0.8,0.8,0.85,0.85,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,0.8674515235457063,0.6,0.65,0.7,0.7,0.8,0.8,0.8,0.85,0.85,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,0.8569252077562328,0.631578947368421,0.65,0.7,0.7,0.8,0.8,0.8,0.85,0.85,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1,0.8552631578947368,
IBk,BestFirst(Bi-directional),None,None,17,0,0.375,0.75,0.5,0.3356532081779606,0.9439655172413792,0.7736549165120594,0.42367937397887134,0.35714285714285715,0.39285714285714285,0.5,0.5357142857142857,0.6071428571428571,0.6785714285714286,0.7142857142857143,0.75,0.75,0.75,0.8214285714285714,0.8214285714285714,0.8928571428571429,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,1.0,0.6469492557304193,0.35714285714285715,0.39285714285714285,0.5,0.5357142857142857,0.6071428571428571,0.6785714285714286,0.7142857142857143,0.75,0.75,0.75,0.8214285714285714,0.8214285714285714,0.8928571428571429,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,1.0,0.7154419787660785,0.5263157894736842,0.5,0.56,0.5769230769230769,0.6071428571428571,0.6785714285714286,0.7142857142857143,0.75,0.75,0.75,0.8214285714285714,0.8214285714285714,0.8928571428571429,0.8666666666666667,0.7777777777777779,0.6666666666666669,0.33333333333333337,1.0,1,0.7518796992481204,
IBk,BestFirst(Bi-directional),None,None,2,3,0.375,0.6,0.46153846153846156,0.325,0.9,0.6666666666666665,0.30012252399939043,0.4666666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.6,0.8,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,1.0,1.0,0.8218237902448429,0.4666666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.6,0.8,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,1.0,1.0,0.8218237902448429,0.5384615384615384,0.5714285714285714,0.5714285714285714,0.5333333333333333,0.5333333333333333,0.6,0.8,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,1.0,1,0.8140350877192982,
IBk,BestFirst(Bi-directional),None,None,3,3,0.03773584905660377,1.0,0.07272727272727272,0.03262303734001847,1.0,0.6666666666666666,0.137360563948689,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7894736842105263,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7894736842105263,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.7894736842105263,
IBk,BestFirst(Bi-directional),None,None,4,30,0.07894736842105263,1.0,0.14634146341463414,0.0671907040328093,1.0,0.7928994082840237,0.2277226056835792,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7543859649122807,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7543859649122807,0.0,0.0,0.0,0.0,0.33333333333333326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.7543859649122807,
IBk,BestFirst(Bi-directional),None,None,5,3,0.2857142857142857,0.42857142857142855,0.34285714285714286,0.24588744588744582,0.9058084772370487,0.5664596273291926,0.2241327258722103,0.21428571428571427,0.35714285714285715,0.35714285714285715,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5,0.5714285714285714,0.6428571428571429,0.6428571428571429,0.7142857142857143,0.7857142857142857,0.7857142857142857,0.8571428571428571,0.9285714285714286,1.0,1.0,1.0,1.0,0.6788895315211105,0.21428571428571427,0.35714285714285715,0.35714285714285715,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5,0.5714285714285714,0.6428571428571429,0.6428571428571429,0.7142857142857143,0.7857142857142857,0.7857142857142857,0.8571428571428571,0.9285714285714286,1.0,1.0,1.0,1.0,0.6713707345286293,0.30000000000000004,0.3846153846153847,0.3571428571428572,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.5,0.5714285714285714,0.6428571428571429,0.6428571428571429,0.7142857142857143,0.7857142857142857,0.7857142857142857,0.8571428571428571,0.9285714285714286,1.0,1.0,1.0,1,0.6654135338345865,
IBk,BestFirst(Bi-directional),None,None,6,1,0.42105263157894735,0.9411764705882353,0.5818181818181818,0.38664447680465985,0.9777911164465786,0.8503496503496503,0.5407912640157532,0.35294117647058826,0.4117647058823529,0.5882352941176471,0.7058823529411765,0.8235294117647058,0.8823529411764706,0.8823529411764706,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,1.0,1.0,1.0,1.0,1.0,0.8789217490455881,0.35294117647058826,0.4117647058823529,0.5882352941176471,0.7058823529411765,0.8235294117647058,0.8823529411764706,0.8823529411764706,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,1.0,1.0,1.0,1.0,1.0,0.8789217490455881,0.6000000000000001,0.5384615384615385,0.6666666666666667,0.75,0.8235294117647058,0.8823529411764706,0.8823529411764706,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9090909090909091,1.0,1.0,1.0,1.0,1,0.8544891640866873,
IBk,BestFirst(Bi-directional),None,None,7,9,0.075,0.75,0.13636363636363635,0.06353798675432737,0.939935064935065,0.7548387096774193,0.18414854539435346,0.5,0.5,0.5,0.75,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8947368421052632,0.5,0.5,0.5,0.75,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.881578947368421,0.5,0.5,0.5,0.75,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.881578947368421,
IBk,BestFirst(Bi-directional),None,None,8,0,0.11764705882352941,0.5,0.19047619047619047,0.10044125693010524,0.9006410256410257,0.6176470588235294,0.1634981327150945,0.375,0.375,0.5,0.625,0.625,0.75,0.875,0.875,0.875,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8355263157894737,0.375,0.375,0.5,0.625,0.625,0.75,0.875,0.875,0.875,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8289473684210527,0.375,0.375,0.5,0.625,0.625,0.75,0.875,0.875,0.875,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.8289473684210527,
IBk,BestFirst(Bi-directional),None,None,9,3,0.140625,0.6,0.22784810126582278,0.11980224361477777,0.8419753086419755,0.6287952987267386,0.1509980589237971,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.6,0.6,0.6,0.6,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,1.0,0.7614035087719299,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.6,0.6,0.6,0.6,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,1.0,0.7824561403508772,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.6,0.6,0.6,0.6,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,1,0.7824561403508772,
IBk,None,None,None,1,1,0.4,0.4,0.4,0.3540106951871657,0.85,0.5217391304347827,0.15,0.2631578947368421,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.42105263157894735,0.42105263157894735,0.47368421052631576,0.5263157894736842,0.631578947368421,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.8421052631578947,0.8421052631578947,0.8947368421052632,0.8947368421052632,0.9473684210526315,1.0,1.0,0.4414418050763171,0.2631578947368421,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.42105263157894735,0.42105263157894735,0.47368421052631576,0.5263157894736842,0.631578947368421,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.8421052631578947,0.8421052631578947,0.8947368421052632,0.8947368421052632,0.9473684210526315,1.0,1.0,0.38617864718158024,0.41666666666666663,0.4285714285714286,0.375,0.3529411764705882,0.4444444444444444,0.42105263157894735,0.44999999999999996,0.5,0.6,0.75,0.75,0.6153846153846154,0.5,0.33333333333333337,0.40000000000000013,0.0,0.0,0.0,0.0,0.6565096952908587,
IBk,None,None,None,10,4,0.36363636363636365,0.23529411764705882,0.2857142857142857,0.27123835760199394,0.9494767232046194,0.3777239709443099,0.23483847487409631,0.17647058823529413,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.4117647058823529,0.4117647058823529,0.5294117647058824,0.6470588235294118,0.6470588235294118,0.7058823529411765,0.7058823529411765,0.7647058823529411,0.8235294117647058,0.8823529411764706,0.9411764705882353,1.0,1.0,1.0,1.0,0.5273772666961521,0.17647058823529413,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.4117647058823529,0.4117647058823529,0.5294117647058824,0.6470588235294118,0.6470588235294118,0.7058823529411765,0.7058823529411765,0.7647058823529411,0.8235294117647058,0.8823529411764706,0.9411764705882353,1.0,1.0,1.0,1.0,0.6606811145510836,0.20000000000000007,0.2941176470588236,0.2941176470588236,0.2941176470588236,0.4117647058823529,0.4117647058823529,0.5294117647058824,0.6470588235294118,0.6470588235294118,0.7058823529411765,0.7058823529411765,0.7647058823529411,0.8235294117647058,0.8823529411764706,0.9411764705882353,1.0,1.0,1.0,1,0.6594427244582043,
IBk,None,None,None,11,0,0.8,0.6666666666666666,0.7272727272727273,0.6668427945626156,0.9961013645224172,0.7962308598351001,0.7133251541762493,0.8333333333333334,0.8333333333333334,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9824561403508772,0.8333333333333334,0.8333333333333334,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9780701754385964,0.8333333333333334,0.8333333333333334,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.9780701754385964,
IBk,None,None,None,12,0,0.6428571428571429,0.5,0.5625,0.5246420246420246,0.9837556855100715,0.6600397614314115,0.5276561879022921,0.3888888888888889,0.6111111111111112,0.6111111111111112,0.6666666666666666,0.7222222222222222,0.7222222222222222,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.0,0.8685586515307877,0.3888888888888889,0.6111111111111112,0.6111111111111112,0.6666666666666666,0.7222222222222222,0.7222222222222222,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.0,0.769874441004472,0.4666666666666667,0.6470588235294119,0.6111111111111112,0.6666666666666666,0.7222222222222222,0.7222222222222222,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.875,0.7499999999999999,0.0,1,0.827485380116959,
IBk,None,None,None,13,0,0.8333333333333334,0.6,0.6976744186046512,0.7341314935064935,0.9923353293413173,0.744890234670704,0.6719967257523254,0.72,0.84,0.84,0.84,0.84,0.88,0.92,0.96,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9321052631578948,0.72,0.84,0.84,0.84,0.84,0.88,0.92,0.96,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9384210526315788,0.75,0.84,0.84,0.84,0.84,0.88,0.92,0.96,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.9368421052631579,
IBk,None,None,None,14,0,1.0,0.5714285714285714,0.7272727272727273,0.7887187439426245,0.9952380952380953,0.7272727272727273,0.7377111135633174,0.5238095238095238,0.6190476190476191,0.6666666666666666,0.6666666666666666,0.7619047619047619,0.8095238095238095,0.8095238095238095,0.8571428571428571,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9523809523809523,0.9523809523809523,0.9523809523809523,1.0,1.0,1.0,0.8661820961071409,0.5238095238095238,0.6190476190476191,0.6666666666666666,0.6666666666666666,0.7619047619047619,0.8095238095238095,0.8095238095238095,0.8571428571428571,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9523809523809523,0.9523809523809523,0.9523809523809523,1.0,1.0,1.0,0.8542982197495803,0.6470588235294118,0.6842105263157895,0.7,0.6666666666666666,0.7619047619047619,0.8095238095238095,0.8095238095238095,0.8571428571428571,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9523809523809523,0.9444444444444444,0.8749999999999999,1.0,1.0,1,0.8471177944862155,
IBk,None,None,None,15,0,0.6666666666666666,0.5,0.5714285714285714,0.5847831873050606,0.9628060263653484,0.6589595375722542,0.5293112673168999,0.4166666666666667,0.5,0.625,0.625,0.75,0.875,0.875,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,0.8599261901556963,0.4166666666666667,0.5,0.625,0.625,0.75,0.875,0.875,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,0.8534425898505854,0.5882352941176471,0.6,0.6521739130434783,0.625,0.75,0.875,0.875,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8333333333333333,1.0,1.0,1.0,1,0.8421052631578947,
IBk,None,None,None,16,0,0.875,0.7,0.7777777777777778,0.6998351543716823,0.9917127071823204,0.8197579326136735,0.7618970786327687,0.75,0.8,0.8,0.8,0.85,0.9,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9520775623268697,0.75,0.8,0.8,0.8,0.85,0.9,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9415512465373961,0.7894736842105263,0.8,0.8,0.8,0.85,0.9,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.9394736842105263,
IBk,None,None,None,17,0,0.75,0.5357142857142857,0.625,0.6261552446983649,0.973727422003284,0.6905475347316808,0.5865332293922721,0.39285714285714285,0.4642857142857143,0.5,0.5714285714285714,0.6071428571428571,0.6071428571428571,0.6428571428571429,0.6428571428571429,0.6785714285714286,0.75,0.8214285714285714,0.8214285714285714,0.8928571428571429,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,0.6467420114511527,0.39285714285714285,0.4642857142857143,0.5,0.5714285714285714,0.6071428571428571,0.6071428571428571,0.6428571428571429,0.6428571428571429,0.6785714285714286,0.75,0.8214285714285714,0.8214285714285714,0.8928571428571429,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,0.7724312345087968,0.5789473684210527,0.5909090909090909,0.56,0.6153846153846153,0.6071428571428571,0.6071428571428571,0.6428571428571429,0.6428571428571429,0.6785714285714286,0.75,0.8214285714285714,0.8214285714285714,0.8928571428571429,0.8666666666666667,1.0,1.0,1.0,1.0,1,0.7537593984962406,
IBk,None,None,None,2,1,0.5,0.4666666666666667,0.4827586206896552,0.4272727272727273,0.9377777777777777,0.6106995884773662,0.3593026031853063,0.4,0.4,0.4,0.5333333333333333,0.7333333333333333,0.7333333333333333,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.8237902448428764,0.4,0.4,0.4,0.5333333333333333,0.7333333333333333,0.7333333333333333,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.8237902448428764,0.46153846153846156,0.4285714285714286,0.4285714285714286,0.5333333333333333,0.7333333333333333,0.7333333333333333,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,1.0,1.0,1,0.8175438596491228,
